business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open
HzUJO2v5lUEIeYoOYsdWbw,Russell's on Macklind,5400 Murdoch Ave,Saint Louis,MO,63109,38.586689,-90.284507,4.5,609,1
HbHFUnavB_YVQ6AFXP4_Vw,The Hotel Modern,936 St Charles Ave,New Orleans,LA,70130,29.9435558319,-90.0719604492,3.0,181,0
Apz4sB97NRa7iTPpznQLFA,Longway Tavern,719 Toulouse St,New Orleans,LA,70130,29.9575854707,-90.0658138162,4.5,128,0
Ec4cYLwYsRo_-xgji1hvpQ,Coyote Pause Cafe,2740 S Kinney Rd,Tucson,AZ,85735,32.1900503,-111.1007637,3.5,111,1
zILVkn_Gm9xASg63jWKMHw,Viva Napoli,4301 W El Prado Blvd,Tampa,FL,33629,27.9118986,-82.516579,4.5,122,1
9LZWyTM6KCr6JvfWEgGeQw,Yoya Self Service Frozen Yogurt and Bubble Tea,3520 W 86th St,Indianapolis,IN,46268,39.9117584,-86.2210942,4.0,102,1
TuYFF4EyehNbGPQRKQMo0A,Yokohama Japanese Restaurant,760 W Lumsden Rd,Brandon,FL,33511,27.9248801,-82.2953336,4.0,123,1
GC75ZzoLxsfeKyk7vA3pXA,In-N-Out Burger,1978 E Ajo Way,Tucson,AZ,85713,32.178275,-110.94289,4.0,181,1
q0L1bP7f5Nd6m1Eq8pD0GA,Rancho Rustico Restaurant,10275 E Old Vail Rd,Tucson,AZ,85747,32.0893792972,-110.7735740393,4.0,335,1
7QfRLE_ti1yA0NqTWKLjdw,La Viola Ovest,252 S 16th St,Philadelphia,PA,19102,39.9480118,-75.1680247,3.5,209,1
8RGqaro54LVUOZpiTefWZQ,Bai Thong,4853 E Speedway Blvd,Tucson,AZ,85712,32.2366699,-110.8891488,4.0,195,1
w2aRLfmCtvtuHIexk08gYA,Zim Zari,3230 Little Rd,Trinity,FL,34655,28.205027,-82.662817,4.5,445,1
WStVCYmGWYtn1AZ_SvEDtQ,NolaNica,"16 W Airline Hwy, Ste B",Kenner,LA,70062,29.9811463106,-90.2745331753,5.0,152,1
bmxXkf3e7SEeurYwMgACOA,Hex Old World Witchery,1219 Decatur St,New Orleans,LA,70116,29.9611854553,-90.0591506958,4.0,151,1
KYQ_ULE4PXNlPMBtXOYrOw,Cochon Butcher,"1120 4th Ave N, Ste 101",Nashville,TN,37208,36.1757026728,-86.786596119,4.0,175,0
8ZFC_TnP_hAsn0rgoK7KAA,Chimichangas Mexican Restaurant,5425 S Grand Blvd,Saint Louis,MO,63111,38.5700361,-90.2533917,3.5,211,1
H-Qs8I6_eJCCbKl-LIVWTA,10 Torr Distilling and Brewing,490 Mill St,Reno,NV,89502,39.5255899139,-119.8057960021,4.5,145,1
vt_esoDw6HG5ClM12OPkMg,Bonté Wafflerie & Café,130 S 17th St,Philadelphia,PA,19102,39.95051,-75.1692048,3.5,115,0
8fLI8HwccIfQWi0UyH-1Fw,Peter's Sushi & Thai,"330 Franklin Rd, Ste 912D",Brentwood,TN,37027,36.026586,-86.789946,4.0,290,1
TpaWkW4eazEBNZkDeIYLYg,Aya's Cafe,2129 Arch St,Philadelphia,PA,19103,39.956135,-75.1755672,4.0,198,0
3oJFQGjjb5S1t024iK-JMA,Zumi,2119 Belcourt Ave,Nashville,TN,37212,36.136524,-86.8025399,3.0,120,0
s-kBvCb79CQlEZ0-_3nVaw,Taco Shop,811 S Center St,Reno,NV,89501,39.517679,-119.807944,4.5,149,1
wb_z1h7XR5IQhVRZHlMuLQ,Redstone American Grill,500 Rte 73 S,Marlton,NJ,08053,39.879070452,-74.9208447975,4.0,554,1
Ql5icyL9DGN9qn1-tUaN-g,Acropolis Greek Taverna,3023 W Kennedy,Tampa,FL,33609,27.9450256,-82.4924933,3.5,231,1
x_YfOUl2yoLaWNVU4czO4Q,DoubleTree by Hilton Hotel Nashville Downtown,315 4th Ave N,Nashville,TN,37219,36.1653513,-86.7802865,3.0,269,1
fqyJZMsKG-oWSGdZIftQgQ,Delancey Street Bagels,50 E Wynnewood Rd,Wynnewood,PA,19096,40.0012835211,-75.2731178972,2.5,146,1
imdF7LGUH-2l3rmG0L3XQA,Boutique du Vampyre,709 1/2 St Ann St,New Orleans,LA,70116,29.9591207,-90.0641756,4.5,109,1
Mdj5GGI5Zu1ETkNFnojDZQ,Best Wok Chinese,2803 Clifton Ave,Nashville,TN,37209,36.158454,-86.8189748,3.5,101,1
JODu4xqBU80zZ9mKKWrbYg,The 404 Kitchen,507 12th Ave S,Nashville,TN,37203,36.151791,-86.7847415,3.5,320,1
qY4YoWlEn8zB1Ho-DOTQVw,McDougal's Chicken Fingers & Wings,2115 Belcourt Ave,Nashville,TN,37212,36.1365747039,-86.8022180441,4.0,351,1
THSP3XyEjOgqpXcqwJoCyQ,168 Chinese & Sushi,2303 S Virginia St,Reno,NV,89502,39.502363,-119.8016309,4.0,139,0
aca4m9TSqTxQsEQ2H0KSwA,Pizzeria Nonna,7200 Germantown Ave,Philadelphia,PA,19119,40.0600251316,-75.1910885247,3.5,166,0
9XkgYvXhYibe85V6mNE_TQ,Winners Bar and Grill Nashville,1913 Division St,Nashville,TN,37203,36.1495917,-86.7968607,3.0,102,1
pb-MjAwo3xptVOJYaxYd_g,Ashley HomeStore,2615 Vildibil Dr,Brandon,FL,33510,27.94279,-82.32674,2.0,110,1
nQTJn9kdpU9Mns-b_qduVw,The Barbary,951 Frankford Ave,Philadelphia,PA,19125,39.965554,-75.1342204,4.0,197,1
h_eHk-w1PuCKnZCYwgKEEg,Coriander Indian Bistro,910 Haddonfield-Berlin Rd,Voorhees,NJ,08043,39.8477243,-74.9773536,4.0,217,1
0RxU5OglQyPVtLKC1LPgsA,Bree'osh,"1150 Coast Village Rd, Ste E",Santa Barbara,CA,93108,34.4214078817,-119.64647306,4.5,497,1
KsKXCCfAqSav1PnlyEreaA,Hilton Garden Inn New Orleans Convention Center,1001 S Peters St,New Orleans,LA,70130,29.9412759617,-90.0660306215,3.0,146,1
kH0lPM3DO51Pk4JaTRXlgQ,Sky Dragon,3607 N Campbell Ave,Tucson,AZ,85719,32.2730101678,-110.9460799769,3.5,130,1
nqePY399khxYpBBpNjA_zw,Larry's Deli Land O Lakes,4526 Land O Lakes Blvd,Land O' Lakes,FL,34639,28.2235620574,-82.4573121824,4.0,127,1
7bLzkndhqE6ap3WEsn7fSg,Mazzah Mediterranean Grill,"404 E Parkcenter Blvd, Ste 250",Boise,ID,83706,43.5962572096,-116.1771908692,4.0,120,0
gB9c_OMjvGrn36XjHArAUQ,LaScala's Pronto,1501 Spring Garden St,Philadelphia,PA,19130,39.9629157,-75.1631614,3.5,171,1
eq4BzsUMGlVwZ-4WoHR1jQ,Charlie Gitto's Downtown,207 N 6th St,Saint Louis,MO,63101,38.6275869,-90.190711,3.0,206,0
DEFte_S3i2EcRLH7XbWQZA,French Quarter,730 Dumaine St,New Orleans,LA,70116,29.9564159875,-90.066174709,4.0,222,1
7ephR-Pbwyfz9F3GQn4r8w,Salt Cave Santa Barbara,740 State St,Santa Barbara,CA,93101,34.4197,-119.6992703,4.0,466,1
2XYPFRm7teCUr3eGsB2-qw,Thai Orchid,1748 Dekalb Pike,Blue Bell,PA,19422,40.1504078852,-75.3046250167,4.0,195,1
DkVFvHGyNBGuPMzI9Zdt1A,Dat Dog,5030 Freret St,New Orleans,LA,70115,29.9351109,-90.1088662,4.0,598,1
gKBqK-FFq7EGOUscBqb1iA,The Royale Food & Spirits,3132 S Kingshighway Blvd,St. Louis,MO,63139,38.6040081,-90.269132,4.0,389,1
iEmp8GQhS1ZDJmDqfHodJA,Insomnia Cookies,4319 Main St,Philadelphia,PA,19127,40.0250914583,-75.2225755104,3.5,142,1
LGYIhGqbYakMMdsn_GCzJg,Anthonino's Taverna,2225 Macklind Ave,Saint Louis,MO,63110,38.6143661,-90.2778698,4.5,1007,1
BjeHLwKOlHyV6DJgmZxAjA,Jimmy J's Cafe,115 Chartres St,New Orleans,LA,70130,29.953128,-90.06793,4.0,2137,1
offiWjhY-INp-m6dEGi80g,Charlie Palmer Steak Reno,2500 2nd St,Reno,NV,89595,39.5234843795,-119.7804047021,3.5,581,1
9tajhM5W0OPgPUppo_zhmw,HoiTEA ToiTEA,6283 N College Ave,Indianapolis,IN,46220,39.8694142,-86.1458785,4.5,121,0
5JALyrPLmMkJ97FVxiOApw,Gianni's NY Pizza,936 58th St N,St. Petersburg,FL,33710,27.7821668297,-82.7138402307,4.5,286,1
h_rcMQtglIiAs-Oc5d8Ozw,Old City Coffee,1136 Arch St,Philadelphia,PA,19107,39.9531371442,-75.1592822517,3.5,221,1
7cRXzXHKVXZ88-b6lamP3g,Ashley HomeStore,8099 Moores Ln,Brentwood,TN,37027,35.9624518,-86.8073548,2.5,191,1
plYjYdyKqDgA0nd4YYLK5w,Twist & Shout 50's Diner,"720 W Calle Arroyo Sur, Ste 100",Green Valley,AZ,85614,31.913220863,-110.9800421826,3.0,138,0
a0_wSrpAqg_eHnNej273Sw,Gusto Osteria,7153 E Tanque Verde Rd,Tucson,AZ,85715,32.252344,-110.839897,4.0,138,1
fZ92MJ1hbEMXqwWTSwF9lA,Gamlin Whiskey House,236 N Euclid Ave,Saint Louis,MO,63108,38.6445664728,-90.2614962136,3.5,543,0
64i1xdiU1Wvo1Cuu0erFGA,Megu Sushi & Hibachi,"1990 Marlton Pike E, Ste 18",Cherry Hill,NJ,08003,39.8996708,-74.9532997,3.5,121,1
RUWCx8WPhq4JwQjv_eGZ8g,Velvet Sky Bakery,307 Leedom St,Jenkintown,PA,19046,40.095495,-75.127106,4.0,137,1
trOD5OIN83lD21DnqWy2QA,Lambertville Station,11 Bridge St,Lambertville,NJ,08530,40.365286,-74.946147,4.0,122,1
CEBM9Ls8IHhYtbsxW9PC0w,Ohana Donuterie,10347-80 AVE NW,Edmonton,AB,T6E 1T8,53.515784,-113.495683,4.0,101,1
Y5XhrUNuzk8Jfsh7MdMHtQ,The Little India Restaurant,653 East 52nd St,Indianapolis,IN,46205,39.8468203,-86.1461105,4.5,136,1
CKvcCZ14SeDs0GgJClFk5A,Little Chinatown,3800 Williams Blvd,Kenner,LA,70065,30.0253417,-90.2383962,4.0,282,1
W_mZGJmPRkZ7ncQTxSVgKA,Adagio Massage Co & Spa,"1300 Division St, Ste 206",Nashville,TN,37203,36.1517442,-86.7874301,4.0,105,1
ci_PNLOL9cM2igVCM1H7Jg,Caplinger's Fresh Catch,6685 Whitestown Pkwy,Whitestown,IN,46075,39.9473825,-86.3432195,4.0,171,1
2JKbWGJeE3LdwHJZSeAGEg,Portland Brew East,1921 Eastland Ave,Nashville,TN,37206,36.182665,-86.7347025,3.5,114,1
biJ5qV6nRtbz0HxtUEQJUQ,Willie's Seafood,1912 Main St,Valrico,FL,33594,27.9464689217,-82.2571097109,4.0,102,1
YuatbQ1sfTFnmfgjzVDv-g,North Italia - Nashville,2159 Green Hills Village Dr,Nashville,TN,37215,36.107812,-86.8154375,4.0,225,1
xjUtI0-k_d1-ZvBqXU9TYA,Old Herald Brewery & Distillery,115 E Clay St,Collinsville,IL,62234,38.6713918,-89.986116,4.0,107,1
f7S0WFDy_J1TGahYhnoMLA,OPPI’Z Bistro And Natural Pizza,1026 State St,Santa Barbara,CA,93101,34.4223088,-119.7025471,4.5,170,1
lmXhXyGh_bLzY2eqgmCrJA,10-01 Food & Drink,1001 Broad Ripple Ave,Indianapolis,IN,46220,39.8695483,-86.1414109,3.5,175,0
mCo2uVTTGYrEhRrkQW-CMw,Empress Garden,108 N 10th St,Philadelphia,PA,19107,39.9539403,-75.1563093,4.0,263,0
itAhmbhHOyQQparfwicjDQ,Mammoth Espresso,821 Baronne St,New Orleans,LA,70113,29.9460712,-90.0747132,4.5,112,1
pPKFIFDY2u1KCupXzHNtnw,M&M's Southern Cafe,820 Holman Way,Sparks,NV,89431,39.5500131061,-119.7538378047,4.5,394,1
dXCHtPZ7VdAM98QS_JRksg,Crafted,3200 Shenandoah Ave,St. Louis,MO,63104,38.6088503,-90.2341854,4.0,171,1
q43nr6E8ib2p39sVYtPGww,Juju Salon & Organics,713 S 4th St,Philadelphia,PA,19147,39.9401291,-75.1492822,4.5,300,1
mKZEuPNLVe4yRL0UfxFPTg,Season's Fresh,2816 E Bearss Ave,Tampa,FL,33613,28.0812683681,-82.4279611613,4.5,104,0
nEneo2-b6TTxOBGalIqpBg,Pollo Tropical,15298 nDale Mabry Hwy,Tampa,FL,33618,28.0891545247,-82.5039880854,2.5,108,1
bZrHCONNCQ8NEeXjNnlY0A,The Dunedin Smokehouse,471 Main St,Dunedin,FL,34698,28.0118727,-82.7862788,4.0,436,1
zBktCKP98YAfrmt_JFY9Fw,Magnolia Grille,600 Alt 19,Palm Harbor,FL,34683,28.0737294,-82.7668007,4.0,108,0
E3iF4Kw8H269jCWbdyRMQg,Moxy New Orleans Downtown/French Quarter Area,210 O'Keefe Avenue,New Orleans,LA,70112,29.9534807,-90.0731803,3.5,158,1
JtAyaKWwnax-Ag20WXW10Q,Mt. Airy Deli,7200 Devon St,Philadelphia,PA,19119,40.0632429,-75.188104,4.0,125,1
NnXtMdEJ4QRgaw7hTgbkgg,Margaritas Mexican Restaurant,1650 Sumneytown Pike,Lansdale,PA,19446,40.2430769,-75.3377106,3.0,351,1
-zbTnIz1zPNPmKpO0bmEvw,Buffalo Wild Wings,10936 State Road 54,New Port Richey,FL,34655,28.192083852,-82.633810498,3.0,172,1
T0GS1FEYQBy2xlxWGWamBw,Bar Lucca,729 East Hector St,Conshohocken,PA,19428,40.0744526548,-75.292957,4.0,302,1
aM3gFY8Eq2KJuvNBlGPJEA,Whole Foods Market,1601 S Brentwood Blvd,St. Louis,MO,63144,38.6270529,-90.34771794,4.0,190,1
W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,19118,40.0768634,-75.2074063,4.0,178,0
PgUoeGam08nCaLWJwrmrWQ,Chubbys Steaks,5826 Henry Ave,Philadelphia,PA,19128,40.0291319,-75.2063122,4.0,394,1
Jbm9hgnWZGPtWEf-_iNilg,Neshaminy Creek Brewing Company,909 Ray Ave,Croydon,PA,19021,40.0852019,-74.9019637,4.5,115,1
QhFftZD6diXpF11A9U2ZdA,Nosh Cafe,4058 Tampa Rd,Oldsmar,FL,34677,28.0350219,-82.6543489,4.5,115,0
QRzaTTTE7QrqjW2GOQIrtA,Vegelicious,513B Fisk St,Nashville,TN,37203,36.160499,-86.800702,4.5,386,1
unkAACN449zW3jtS8N2yiA,The Coffee House at Second and Bridge,144 2nd Ave,Franklin,TN,37064,35.927394,-86.868338,4.0,147,1
wexGsdw5Wz85-hOBx9r2Tg,Ikkyu,"2040 W Orange Grove Rd, Ste 180",Tucson,AZ,85704,32.3246196,-111.010944,4.5,511,1
ZGChyjzwb_buWTT6Wg-q7g,Ahi Sushi,9999 Bustleton Ave,Philadelphia,PA,19115,40.1024605,-75.0287641,4.0,122,1
OZnYatmpbZwbtaFTJlYVhg,Sheraton Tampa Riverwalk Hotel,200 North Ashley Drive,Tampa,FL,33602,27.9460706,-82.4594514,2.5,233,1
K3ZZua4ab6YLhPqZ_DEDlw,BBC Tavern and Grill,4019 Kennett Pike,Greenville,DE,19807,39.780388,-75.598805,3.0,109,1
C6YaSrMAzy3jJqinlFVudw,Welty's Deli and Catering,336 Camp St,New Orleans,LA,70130,29.9501402,-90.0688008,4.5,323,1
dqe-f0X43pNhCO4jaFka0A,Frontier,8500 Essington Ave,Philadelphia,PA,19153,39.8957459,-75.2284202,1.5,119,1
R3h2cGGF_h-2vnvazbPU2Q,Texas Roadhouse,1405 N Shadeland Ave,Indianapolis,IN,46219,39.787594,-86.044914,3.0,115,1
0oSSjekU-3GR8gselReWnA,Butcher and Singer,1500 Walnut St,Philadelphia,PA,19102,39.9493338,-75.1661758,4.5,1290,1
QUnvoceeKLK201dOflQThA,Pandora's Snowballs And Soft Serve Ice Cream,901 N Carrollton Ave,New Orleans,LA,70119,29.9808219,-90.094234,4.0,108,1
0t14RIHl4wODz7LRiRRQ0Q,Salty Lime Cantina,1019 Florida Ave,Palm Harbor,FL,34683,28.0783137,-82.7666322,4.5,103,1
6TgCq73bjA15bpmOMSPFSg,MOKO Organic Beauty Studio,55 N 3rd St,Philadelphia,PA,19106,39.9518839,-75.1449041,4.5,140,1
anj96OOqM159M4C6J2MY2A,Igor's Lounge & Game Room,2133 St Charles Ave,New Orleans,LA,70130,29.934535,-90.0805199,3.5,147,1
kbXpjBSweedxQ1WrlJ5i7Q,Dan Dan,126 S 16th St,Philadelphia,PA,19102,39.950247,-75.167598,4.0,860,1
rEQ82fSKZBbVtk9h14whog,Brauhaus 701,713 S Virginia St,Reno,NV,89501,39.5179805,-119.8095246,3.5,142,1
a7__VvDjHpgpncosFsYArA,Tony's Famous Tomato Pie,6300 Frankford Ave,Philadelphia,PA,19135,40.0284115716,-75.0590577797,4.0,113,1
rhGC3v3G1C0_pGv8ObA9AA,Arizona Beer House,150 S Kolb Rd,Tucson,AZ,85710,32.2194879,-110.8413918,4.5,164,1
rAe-1HU5Z-DuUXEbzASXDA,Mad Mex - Willow Grove,2862 W Moreland Rd,Willow Grove,PA,19090,40.147965,-75.1282592,3.0,442,1
mW-Whzi8dASVhkajlhd1dw,Drifters,1008B Woodland St,Nashville,TN,37206,36.1767600477,-86.750790589,4.0,277,1
EaqASiPkxV9OUkvsAp4ODg,Michael's Deli,628 S Virginia St,Reno,NV,89502,39.51946,-119.8097454,4.5,247,1
n1jYl9qU29FFZ64Sx9adgA,The Sazerac House,101 Magazine St,New Orleans,LA,70130,29.9518507,-90.0675586,5.0,109,1
VOEN8f9WEysinBsLqbiVqg,Andrea's Restaurant,3100 19th St,Metairie,LA,70002,30.0073382,-90.1538509,2.5,218,1
bDFO9-0gyjYEa1sk_9nGHw,775 Gastropub,5162 Meadowood Mall Cir,Reno,NV,89502,39.473718097,-119.784120191,3.5,187,0
kQ-JMOQ_OJL7TZvA0u-WrQ,Platt Street Borough,1809 W Platt St,Tampa,FL,33606,27.9419985,-82.4785445,4.0,132,0
jBj9leoWQCfeaDeuBFe9Fw,Round1 Exton,172 Exton Square Pkwy,Exton,PA,19341,40.0319636044,-75.6237170845,3.0,108,1
nAbese1E1H5TwZntoEyfzg,Uncle Julio's,209 Franklin Rd,Brentwood,TN,37027,36.032179,-86.7900650668,3.5,556,1
EvBeuDww_OCNQZ-dRy6qzA,Oriental Spoon,229 Harvard Dr,Edwardsville,IL,62025,38.7917238287,-89.9530076981,4.5,128,1
lfIQztu4b_W4b7uCMzmyLA,Mekong River,1120 - 1124 Front St,Philadelphia,PA,19147,39.9318952885,-75.1462325355,4.0,121,0
GAuweBrcC_wK3a0UhZjwfA,Loco Pez,2401 E Norris St,Philadelphia,PA,19125,39.977142,-75.127202,4.0,650,1
OhSaEeJes7JLtk3MGMXXmg,Maoz Vegetarian,1115 Walnut St,Philadelphia,PA,19107,39.9490546,-75.1597386,4.0,225,0
or_WcjWELDsssk2JruvJcg,Café Lutecia,2301 Lombard St,Philadelphia,PA,19146,39.9465958,-75.1796066,4.0,199,1
gP_oWJykA2RocIs_GurKWQ,Yats,"2000 Mallory Ln, Ste 615",Franklin,TN,37067,35.9487781145,-86.8181721768,5.0,623,1
E4OS_VH-ru2oER7W1Gk8rg,Autograph Brasserie,503 W Lancaster Ave,Wayne,PA,19087,40.0451007895,-75.4020038595,4.0,267,1
zQPHrply2yeB1EGNnoS66A,Andale Latino Grill,144 E Street Rd,Feasterville-Trevose,PA,19053,40.1490783,-74.9981209224,4.5,194,1
aDczrdljKInA_XCdiVsmBw,Earthbound Beer,2724 Cherokee St,Saint Louis,MO,63118,38.5934396,-90.2286266,4.0,119,1
kHg2z92NsImxYob-3o194Q,La Trattoria Restaurant Da Gaetano,2152 Main St,Dunedin,FL,34698,28.0204581,-82.7498008,4.0,111,1
0lmSRR0d40CaStcTYsnSHQ,Station Tap House,194 W Ashland St,Doylestown,PA,18901,40.3059425695,-75.1312709015,3.5,126,1
OeE7CgEfECz0onTTF07xvw,Ritz Five,214 Walnut St,Philadelphia,PA,19176,39.9468170875,-75.1455080509,4.0,131,1
2N9WHETHcYJsfYpHQ-qN_A,Crushcakes Cafe & Simply Pies,5392 Hollister Ave,Goleta,CA,93111,34.435412119,-119.8123351876,3.5,156,1
FnEWE7CdxTolKWEgVKAlsg,Nomzilla! Sushi Et Cetera,"1000 Gallatin Ave, Ste A",Nashville,TN,37206,36.1886096,-86.7467446,4.0,203,1
dxz6XU1S0BlC420_IiZwYg,Texas De Brazil,"210 25th Ave N, Ste 110",Nashville,TN,37203,36.1481429765,-86.8088139859,3.5,167,0
IAyHcNx5IHoLf3V4dlgFCw,Pagoda Noodle Cafe,125 Sansom Walkway,Philadelphia,PA,19106,39.9474496788,-75.1439342278,3.0,100,0
cIBr1KeRLTpgvTpF8z2nFQ,The Jimani,141 Chartres St,New Orleans,LA,70130,29.95351,-90.067547,3.5,226,1
sMouNa5qpwZ-xG4t6TyFDA,Tiny's Saloon & Steakhouse,4900 W Ajo Hwy,Tucson,AZ,85746,32.1723306,-111.070215,3.5,110,1
wNuyxdg5wGoMFG19k1j59Q,D'Mexican,6630 Central Ave,St. Petersburg,FL,33707,27.7705478,-82.7292666,4.0,187,0
E2uAzmg3tDenxiZa15E5IQ,Daisy Mae's Steakhouse,2735 W Anklam Rd,Tucson,AZ,85745,32.224613,-111.025362,4.0,347,1
zwBOs4n8wfO6Ccg6G5c5hw,Hiro's Tokyo Steakhouse & Sushi Bar,5250 4th St N,St. Petersburg,FL,33703,27.8199411,-82.6391262,2.5,114,0
u7KZF5EegKTUt9xtr0yMYQ,Loving Hut,1905 E Fletcher Ave,Tampa,FL,33612,28.0688139,-82.4377861,4.0,224,1
7stknIh9GW-3sUK8zhv5Ow,Crossroads Restaurant,2602 S 4th Ave,Tucson,AZ,85713,32.1922419,-110.9655193,3.5,165,1
H-1qpp_77KggOAr9htUrEw,Cava Restaurant & Bar,1212 Coast Village Rd,Montecito,CA,93108,34.421378,-119.644135,4.0,367,0
0S6OwdpZVlg7YmdEw5fO8A,Pi Pizzeria - Kirkwood,10935 Manchester Rd,Kirkwood,MO,63122,38.599566,-90.410749,3.5,221,0
nsH0hQ7xB5LS2_Ba3mqHTQ,Paesano's Philly Style,1017 S 9th St,Philadelphia,PA,19147,39.937135,-75.158062,4.5,387,0
G6lbDeRY_ZpD7FS5dL3qJw,Lewis and Clark's,217 S Main St,St Charles,MO,63301,38.7800965,-90.4821822,3.5,189,1
ySIkWUgh8ZZSfZUL4RGi1Q,Tim's Bakery,6087 W Broadway,McCordsville,IN,46055,39.8949976,-85.9204993,5.0,115,1
qZR0xNQP9XTLi9MQuR5oXw,Apple Store - West County,131 West County Ctr,Saint Louis,MO,63131,38.6012233151,-90.4470903008,2.5,100,1
qyXcWGL5-bU_uV2VKxqzTw,The Habit,216 S Milpas St,Santa Barbara,CA,93103,34.4191467,-119.6759499,4.0,164,1
6F1ZGDCyPTpV77PKTh6fGA,Carrabba's Italian Grill,2575 Maryland Rd,Willow Grove,PA,19090,40.161676,-75.1253948,3.5,129,1
zJoT9gFvGtZAhbdcIF4Xmw,Buffalo Wild Wings,2763 E Lincoln Hwy,Langhorne,PA,19047,40.1797483593,-74.8720487952,2.5,125,1
fU1RsqC7vSp6_Maz9yNCuQ,Cori's DogHouse,106 29th Ave N,Nashville,TN,37203,36.1453266,-86.8134237,4.0,257,0
yqA2JCaddKdRlKpkznUVjQ,The Westin Indianapolis,241 W Washington St,Indianapolis,IN,46204,39.7670993252,-86.163225184,3.0,186,1
uihNp1cyWmHkma4U0MJHow,Mexcal,516 S Virginia St,Reno,NV,89501,39.5205457,-119.8102481,4.5,212,1
bp-YfsJnbSje3ayCZLGaUA,1933 Lounge,127 S Illinois St,Indianapolis,IN,46225,39.764822,-86.1598297,4.5,160,1
qjGS_7iaQDpbVhS6W8qkHQ,The Sweet Life Bakeshop,740 South St,Philadelphia,PA,19147,39.942203,-75.155223,5.0,316,1
YaEwp8emNzySe-d0MKVbOw,Midori Japanese Korean Restaurant,5628 Nolensville Pike,Nashville,TN,37211,36.0472356446,-86.7098418976,4.0,151,1
tLgw_VI8yIgiJJ9-1VcL0g,U-Town,110 S 40th St,Philadelphia,PA,19104,39.954974092,-75.2025566533,3.5,127,1
Mw4IoBY_CXr8oFhbF7WcAQ,The Little Tuna,141 Kings Hwy E,Haddonfield,NJ,08033,39.8981186,-75.0324106,3.5,145,0
JLixvCikc5JYGcnvaqHoJg,21st Amendment at La Louisiane,725 Iberville St,New Orleans,LA,70130,29.95453,-90.06865,4.5,399,1
8mCzZeiHUUlyPp1Y-z5YYQ,Italia Mia,1165 62nd Ave N,Saint Petersburg,FL,33702,27.829617,-82.650277,4.0,156,1
g2zwbLIqxtN9nGGuL43trg,Pizza Brain,2313 Frankford Ave,Philadelphia,PA,19125,39.9806746,-75.1280968,4.0,575,1
wjfMz__91zzbMvuArE6dwA,Big Daddy's BBQ,"1551 W Cherry Ln, Ste 102",Meridian,ID,83642,43.6187062,-116.4126263,4.0,204,1
W49fAQGBt9IgduhvqqRQ4Q,Cafe L'Aube,1631 Wallace St,Philadelphia,PA,19130,39.9658632,-75.1655485,4.0,120,0
hRoAwkrCWaqjBuYs4i9EYw,Taqueria La Colmena,217 Milpas St,Santa Barbara,CA,93103,34.4238895,-119.6822103,4.0,108,0
Bb3Rs9_JXbaAW8vvOivqqQ,Apple Green Hills,2126 Abbott Martin Rd,Nashville,TN,37215,36.106947,-86.815973,3.0,117,1
2YTJa7DDWx2TQmHu-tPXlg,MOXI - The Wolf Museum Of Exploration + Innovation,125 State St,Santa Barbara,CA,93101,34.4134819,-119.6916514,4.5,141,1
l1n4fUNSgzCoe6jgi8-ryg,Top Slice Pizzeria,21 3rd St N,Saint Petersburg,FL,33701,27.771722,-82.63691,4.0,111,1
BaWVwChTW_MqkKru_WZp3g,Super Cuca's Restaurant,626 W Micheltorena St,Santa Barbara,CA,93101,34.4192829,-119.7158982,4.0,276,1
kbEVlzQLcYS3JSQPG9QMOQ,Liberty Bell Center,6th St & Chesnut St,Philadelphia,PA,19106,39.9495774962,-75.1503095688,4.0,618,1
1SPbtr8Ql4EC0mZfSNSHbA,Embassy Suites by Hilton Nashville at Vanderbilt,1811 Broadway,Nashville,TN,37203,36.1510048367,-86.7958304286,3.0,112,1
EgI6S-JxwpxICPsqmaggiw,Sofitel Philadelphia,120 S 17th St,Philadelphia,PA,19103,39.9509482,-75.1695409,4.0,373,1
h0z6-ExVdz-FkU02Dd4APw,A2Z Cafe,"4705 E 96th St, Ste 35",Indianapolis,IN,46240,39.9255263,-86.0898307,4.5,281,1
8CC7IN8NeWlm5PeZVWvcRQ,Krispy Kreme,5621 E Broadway Blvd,Tucson,AZ,85711,32.222019,-110.8722656,3.0,120,1
rNPddzp4s_Zgj3nrZcYZaA,Budget Rent A Car,1 Arrivals Rd,Philadelphia,PA,19153,39.878685,-75.245255,1.5,293,1
XDMno4l95AXgYOd0yDtHZA,Nola Desi Kitchen,"3814 Williams Blvd, Ste 4",Kenner,LA,70065,30.0259515,-90.2381722,4.0,119,1
jM15GsyhiE6kNskyIx5ujA,Boardwalk Waffles & Ice Cream,7376 Manchester Rd,Maplewood,MO,63143,38.6124775,-90.319481,4.5,141,1
6fvE5PQQ8mldsMDU8IsQSQ,Waffles on Maple,7712 Maple St,New Orleans,LA,70118,29.9420239,-90.1298189,3.5,177,0
0BgrDm4tfQBtlEV-ZqtAtg,Big City Grill & Lemonade,23 E 38th St,Indianapolis,IN,46205,39.8245754,-86.1559276,4.5,110,1
